source_file,run_id,timestamp,method,config_key,dift_t,up_ft_index,img_size,max_points,ensemble_size,roma_setting,scene,exp_type,solver,is_primary_solver,summary_mAA10,summary_rot_err,summary_trans_err,summary_inlier_pct,solver_mAA10,solver_inliers_pct,solver_eR_median,solver_eT_median,solver_runtime_ms,solver_n_pairs
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale+12,true,43.47,2.06,5.46,35.57,52.4,27.54,1.39,3.83,6.91,2577
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,43.47,2.06,5.46,35.57,39.0,39.58,2.36,6.19,4.39,2577
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_reproj+12,false,43.47,2.06,5.46,35.57,39.0,39.58,2.36,6.19,4.41,2577
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift+12,true,34.87,2.93,6.9,34.74,30.81,25.61,3.92,8.53,23.57,2577
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj+12,false,34.87,2.93,6.9,34.74,32.1,37.71,3.11,7.51,22.08,2577
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj-s+12,false,34.87,2.93,6.9,34.74,41.7,40.89,2.16,5.43,23.24,2577
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift+12,true,19.04,3.7,16.38,33.29,13.36,22.54,6.04,21.74,12.59,2577
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj+12,false,19.04,3.7,16.38,33.29,21.14,37.18,2.84,16.58,10.49,2577
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj-s+12,false,19.04,3.7,16.38,33.29,22.63,40.16,2.78,12.8,11.98,2577
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale+12,true,63.13,0.6,3.15,55.51,76.07,44.5,0.33,1.34,17.3,14896
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,63.13,0.6,3.15,55.51,56.66,61.02,0.8,4.0,10.74,14896
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale_reproj+12,false,63.13,0.6,3.15,55.51,56.66,61.02,0.8,4.0,10.96,14896
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift+12,true,49.67,1.11,4.61,54.84,54.25,41.94,0.9,3.69,26.94,14896
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift_reproj+12,false,49.67,1.11,4.61,54.84,49.75,60.41,1.11,4.69,25.23,14896
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift_reproj-s+12,false,49.67,1.11,4.61,54.84,45.0,62.16,1.29,5.29,26.84,14896
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift+12,true,32.02,1.58,8.67,53.61,24.45,37.12,2.63,13.49,15.72,14896
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift_reproj+12,false,32.02,1.58,8.67,53.61,33.75,60.89,1.08,8.16,13.02,14896
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift_reproj-s+12,false,32.02,1.58,8.67,53.61,37.88,62.82,1.58,6.6,15.06,14896
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale+12,true,42.25,1.57,6.54,64.8,70.93,53.88,0.63,2.16,20.27,14868
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,42.25,1.57,6.54,64.8,27.91,70.27,2.36,8.19,11.41,14868
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_reproj+12,false,42.25,1.57,6.54,64.8,27.91,70.27,2.36,8.19,11.62,14868
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift+12,true,38.23,1.91,6.8,64.89,54.02,53.2,1.22,3.93,29.89,14868
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj+12,false,38.23,1.91,6.8,64.89,26.47,70.06,2.73,8.38,26.53,14868
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj-s+12,false,38.23,1.91,6.8,64.89,34.2,71.41,2.12,7.65,30.28,14868
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift+12,true,17.95,2.49,16.37,64.83,24.23,51.36,2.35,11.23,19.28,14868
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj+12,false,17.95,2.49,16.37,64.83,16.97,71.27,2.39,16.29,14.63,14868
experiments/phase1_dift_temporal_t0_up2_s768.json,dift_geo_t0_up2_s768,2026-03-12T21:38:12,dift,dift_t0_up2_ens8_sp_mnn_mp2000,0,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj-s+12,false,17.95,2.49,16.37,64.83,12.65,71.88,2.8,25.65,18.54,14868
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale+12,true,43.19,2.12,5.47,35.26,51.87,27.38,1.36,3.77,6.7,2577
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,43.19,2.12,5.47,35.26,38.85,39.2,2.39,6.23,4.21,2577
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_reproj+12,false,43.19,2.12,5.47,35.26,38.85,39.2,2.39,6.23,4.21,2577
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift+12,true,34.52,3.0,6.92,34.51,29.83,25.56,4.3,8.64,23.58,2577
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj+12,false,34.52,3.0,6.92,34.51,31.87,37.3,3.14,7.48,22.16,2577
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj-s+12,false,34.52,3.0,6.92,34.51,41.85,40.67,2.15,5.38,23.31,2577
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift+12,true,18.63,3.95,16.6,33.11,13.29,22.46,6.41,21.4,12.64,2577
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj+12,false,18.63,3.95,16.6,33.11,20.3,36.93,3.06,16.37,10.5,2577
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj-s+12,false,18.63,3.95,16.6,33.11,22.29,39.92,2.87,13.51,11.99,2577
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale+12,true,62.97,0.61,3.18,55.21,75.66,44.19,0.34,1.38,15.32,14896
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,62.97,0.61,3.18,55.21,56.63,60.72,0.8,4.01,9.41,14896
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale_reproj+12,false,62.97,0.61,3.18,55.21,56.63,60.72,0.8,4.01,9.72,14896
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift+12,true,49.66,1.11,4.61,54.55,54.45,41.64,0.89,3.72,27.0,14896
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift_reproj+12,false,49.66,1.11,4.61,54.55,49.56,60.14,1.11,4.72,25.27,14896
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift_reproj-s+12,false,49.66,1.11,4.61,54.55,44.96,61.88,1.29,5.29,26.94,14896
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift+12,true,31.85,1.57,8.65,53.32,24.26,36.85,2.67,13.56,15.65,14896
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift_reproj+12,false,31.85,1.57,8.65,53.32,33.63,60.62,1.08,8.17,12.89,14896
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift_reproj-s+12,false,31.85,1.57,8.65,53.32,37.65,62.49,1.58,6.62,14.92,14896
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale+12,true,42.22,1.57,6.55,64.15,71.09,53.36,0.62,2.16,18.8,14868
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,42.22,1.57,6.55,64.15,27.79,69.54,2.37,8.21,10.57,14868
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_reproj+12,false,42.22,1.57,6.55,64.15,27.79,69.54,2.37,8.21,10.74,14868
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift+12,true,37.97,1.92,6.85,64.23,53.88,52.64,1.23,3.96,29.69,14868
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj+12,false,37.97,1.92,6.85,64.23,26.27,69.34,2.73,8.4,26.42,14868
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj-s+12,false,37.97,1.92,6.85,64.23,33.75,70.72,2.14,7.78,30.16,14868
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift+12,true,17.69,2.49,16.56,64.19,23.87,50.83,2.37,11.44,19.06,14868
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj+12,false,17.69,2.49,16.56,64.19,16.74,70.55,2.4,16.51,14.41,14868
experiments/phase1_dift_temporal_t4_up2_s768.json,phase1_dift_temporal_t4_up2_s768,2026-03-12T22:33:31,dift,dift_t4_up2_ens8_sp_mnn_mp2000,4,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj-s+12,false,17.69,2.49,16.56,64.19,12.47,71.18,2.8,25.87,18.29,14868
experiments/phase1_dift_temporal_t8_up2_s768.json,phase1_dift_temporal_t8_up2_s768,2026-03-12T23:28:36,dift,dift_t8_up2_ens8_sp_mnn_mp2000,8,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale+12,true,42.56,2.17,5.66,35.09,50.9,27.26,1.44,3.92,6.66,2577
experiments/phase1_dift_temporal_t8_up2_s768.json,phase1_dift_temporal_t8_up2_s768,2026-03-12T23:28:36,dift,dift_t8_up2_ens8_sp_mnn_mp2000,8,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,42.56,2.17,5.66,35.09,38.39,39.01,2.46,6.28,4.22,2577
experiments/phase1_dift_temporal_t8_up2_s768.json,phase1_dift_temporal_t8_up2_s768,2026-03-12T23:28:36,dift,dift_t8_up2_ens8_sp_mnn_mp2000,8,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_reproj+12,false,42.56,2.17,5.66,35.09,38.39,39.01,2.46,6.28,4.23,2577
experiments/phase1_dift_temporal_t8_up2_s768.json,phase1_dift_temporal_t8_up2_s768,2026-03-12T23:28:36,dift,dift_t8_up2_ens8_sp_mnn_mp2000,8,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift+12,true,34.09,3.02,7.07,34.43,29.37,25.45,4.22,8.81,23.8,2577
experiments/phase1_dift_temporal_t8_up2_s768.json,phase1_dift_temporal_t8_up2_s768,2026-03-12T23:28:36,dift,dift_t8_up2_ens8_sp_mnn_mp2000,8,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj+12,false,34.09,3.02,7.07,34.43,31.38,37.3,3.21,7.75,22.39,2577
experiments/phase1_dift_temporal_t8_up2_s768.json,phase1_dift_temporal_t8_up2_s768,2026-03-12T23:28:36,dift,dift_t8_up2_ens8_sp_mnn_mp2000,8,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj-s+12,false,34.09,3.02,7.07,34.43,41.53,40.54,2.21,5.47,23.33,2577
experiments/phase1_dift_temporal_t8_up2_s768.json,phase1_dift_temporal_t8_up2_s768,2026-03-12T23:28:36,dift,dift_t8_up2_ens8_sp_mnn_mp2000,8,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift+12,true,18.65,3.86,16.75,32.94,13.0,22.36,6.3,20.13,12.65,2577
experiments/phase1_dift_temporal_t8_up2_s768.json,phase1_dift_temporal_t8_up2_s768,2026-03-12T23:28:36,dift,dift_t8_up2_ens8_sp_mnn_mp2000,8,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj+12,false,18.65,3.86,16.75,32.94,20.48,36.62,3.01,17.31,10.66,2577
experiments/phase1_dift_temporal_t8_up2_s768.json,phase1_dift_temporal_t8_up2_s768,2026-03-12T23:28:36,dift,dift_t8_up2_ens8_sp_mnn_mp2000,8,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj-s+12,false,18.65,3.86,16.75,32.94,22.48,39.83,2.82,13.29,12.14,2577
