source_file,run_id,timestamp,method,config_key,dift_t,up_ft_index,img_size,max_points,ensemble_size,roma_setting,scene,exp_type,solver,is_primary_solver,summary_mAA10,summary_rot_err,summary_trans_err,summary_inlier_pct,solver_mAA10,solver_inliers_pct,solver_eR_median,solver_eT_median,solver_runtime_ms,solver_n_pairs
experiments/phase1_dift_temporal_t16_up2_s768.json,phase1_dift_temporal_t16_up2_s768,2026-03-13T01:17:42,dift,dift_t16_up2_ens8_sp_mnn_mp2000,16,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale+12,true,41.9,1.57,6.58,63.25,70.69,52.64,0.64,2.19,15.41,14868
experiments/phase1_dift_temporal_t16_up2_s768.json,phase1_dift_temporal_t16_up2_s768,2026-03-13T01:17:42,dift,dift_t16_up2_ens8_sp_mnn_mp2000,16,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,41.9,1.57,6.58,63.25,27.5,68.56,2.38,8.26,8.43,14868
experiments/phase1_dift_temporal_t16_up2_s768.json,phase1_dift_temporal_t16_up2_s768,2026-03-13T01:17:42,dift,dift_t16_up2_ens8_sp_mnn_mp2000,16,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_reproj+12,false,41.9,1.57,6.58,63.25,27.5,68.56,2.38,8.26,8.55,14868
experiments/phase1_dift_temporal_t16_up2_s768.json,phase1_dift_temporal_t16_up2_s768,2026-03-13T01:17:42,dift,dift_t16_up2_ens8_sp_mnn_mp2000,16,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift+12,true,37.87,1.93,6.86,63.36,53.77,51.93,1.24,3.98,29.78,14868
experiments/phase1_dift_temporal_t16_up2_s768.json,phase1_dift_temporal_t16_up2_s768,2026-03-13T01:17:42,dift,dift_t16_up2_ens8_sp_mnn_mp2000,16,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj+12,false,37.87,1.93,6.86,63.36,26.06,68.38,2.74,8.44,26.56,14868
experiments/phase1_dift_temporal_t16_up2_s768.json,phase1_dift_temporal_t16_up2_s768,2026-03-13T01:17:42,dift,dift_t16_up2_ens8_sp_mnn_mp2000,16,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj-s+12,false,37.87,1.93,6.86,63.36,33.76,69.76,2.12,7.73,30.22,14868
experiments/phase1_dift_temporal_t16_up2_s768.json,phase1_dift_temporal_t16_up2_s768,2026-03-13T01:17:42,dift,dift_t16_up2_ens8_sp_mnn_mp2000,16,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift+12,true,17.65,2.51,16.79,63.28,23.94,50.06,2.36,11.48,19.09,14868
experiments/phase1_dift_temporal_t16_up2_s768.json,phase1_dift_temporal_t16_up2_s768,2026-03-13T01:17:42,dift,dift_t16_up2_ens8_sp_mnn_mp2000,16,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj+12,false,17.65,2.51,16.79,63.28,16.58,69.56,2.42,16.74,14.63,14868
experiments/phase1_dift_temporal_t16_up2_s768.json,phase1_dift_temporal_t16_up2_s768,2026-03-13T01:17:42,dift,dift_t16_up2_ens8_sp_mnn_mp2000,16,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj-s+12,false,17.65,2.51,16.79,63.28,12.44,70.23,2.82,26.26,18.43,14868
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale+12,true,42.92,2.12,5.56,34.91,51.85,27.09,1.4,3.77,9.05,2577
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,42.92,2.12,5.56,34.91,38.46,38.82,2.43,6.29,5.75,2577
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_reproj+12,false,42.92,2.12,5.56,34.91,38.46,38.82,2.43,6.29,5.82,2577
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift+12,true,33.81,3.06,7.21,34.13,28.65,25.26,4.28,9.13,23.29,2577
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj+12,false,33.81,3.06,7.21,34.13,31.53,36.87,3.19,7.62,21.97,2577
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj-s+12,false,33.81,3.06,7.21,34.13,41.25,40.25,2.23,5.56,23.0,2577
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift+12,true,18.74,3.83,16.47,32.77,13.45,22.24,6.22,21.69,12.32,2577
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj+12,false,18.74,3.83,16.47,32.77,20.61,36.57,2.94,16.43,10.22,2577
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj-s+12,false,18.74,3.83,16.47,32.77,22.17,39.48,2.89,13.35,11.75,2577
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale+12,true,62.86,0.61,3.19,54.58,75.18,43.5,0.35,1.45,12.38,14896
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,62.86,0.61,3.19,54.58,56.71,60.12,0.79,3.96,7.48,14896
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale_reproj+12,false,62.86,0.61,3.19,54.58,56.71,60.12,0.79,3.96,7.62,14896
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift+12,true,48.98,1.13,4.72,53.87,53.15,40.93,0.93,3.89,27.1,14896
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift_reproj+12,false,48.98,1.13,4.72,53.87,49.38,59.5,1.12,4.75,25.33,14896
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift_reproj-s+12,false,48.98,1.13,4.72,53.87,44.4,61.19,1.31,5.44,26.91,14896
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift+12,true,31.08,1.59,8.98,52.62,23.43,36.13,2.77,14.26,15.73,14896
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift_reproj+12,false,31.08,1.59,8.98,52.62,32.9,59.93,1.09,8.36,12.96,14896
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift_reproj-s+12,false,31.08,1.59,8.98,52.62,36.92,61.8,1.58,6.84,14.91,14896
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale+12,true,41.81,1.59,6.6,63.1,70.46,52.5,0.64,2.23,14.19,14868
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,41.81,1.59,6.6,63.1,27.49,68.4,2.38,8.26,7.64,14868
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_reproj+12,false,41.81,1.59,6.6,63.1,27.49,68.4,2.38,8.26,7.69,14868
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift+12,true,37.74,1.95,6.86,63.19,53.57,51.8,1.24,4.02,29.65,14868
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj+12,false,37.74,1.95,6.86,63.19,25.94,68.17,2.74,8.43,26.36,14868
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj-s+12,false,37.74,1.95,6.86,63.19,33.72,69.59,2.13,7.75,29.96,14868
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift+12,true,17.43,2.53,16.84,63.13,23.42,49.92,2.41,11.61,18.96,14868
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj+12,false,17.43,2.53,16.84,63.13,16.68,69.42,2.41,16.54,14.27,14868
experiments/phase1_dift_temporal_t20_up2_s768.json,phase1_dift_temporal_t20_up2_s768,2026-03-13T02:10:51,dift,dift_t20_up2_ens8_sp_mnn_mp2000,20,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj-s+12,false,17.43,2.53,16.84,63.13,12.21,70.06,2.85,26.01,18.15,14868
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale+12,true,42.97,2.13,5.53,34.82,51.61,26.95,1.45,3.77,6.57,2577
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,42.97,2.13,5.53,34.82,38.65,38.75,2.41,6.19,4.13,2577
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,reichstag,calibrated,3p_ours_shift_scale_reproj+12,false,42.97,2.13,5.53,34.82,38.65,38.75,2.41,6.19,4.15,2577
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift+12,true,33.73,3.1,7.18,34.05,29.23,25.11,4.37,9.12,23.27,2577
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj+12,false,33.73,3.1,7.18,34.05,30.95,36.85,3.26,7.71,21.89,2577
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,reichstag,shared_focal,4p_ours_scale_shift_reproj-s+12,false,33.73,3.1,7.18,34.05,40.99,40.2,2.27,5.57,22.97,2577
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift+12,true,18.67,3.96,16.89,32.57,13.21,22.06,6.35,21.1,12.53,2577
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj+12,false,18.67,3.96,16.89,32.57,20.49,36.25,3.07,17.43,10.52,2577
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,reichstag,varying_focal,4p_ours_scale_shift_reproj-s+12,false,18.67,3.96,16.89,32.57,22.3,39.39,2.89,13.59,12.0,2577
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale+12,true,62.94,0.61,3.19,54.34,75.45,43.28,0.35,1.42,14.75,14896
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,62.94,0.61,3.19,54.34,56.69,59.87,0.79,3.99,9.16,14896
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,sacre_coeur,calibrated,3p_ours_shift_scale_reproj+12,false,62.94,0.61,3.19,54.34,56.69,59.87,0.79,3.99,9.33,14896
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift+12,true,48.9,1.13,4.73,53.61,53.11,40.61,0.93,3.9,28.23,14896
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift_reproj+12,false,48.9,1.13,4.73,53.61,49.24,59.28,1.11,4.79,26.56,14896
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,sacre_coeur,shared_focal,4p_ours_scale_shift_reproj-s+12,false,48.9,1.13,4.73,53.61,44.36,60.95,1.31,5.44,28.01,14896
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift+12,true,30.7,1.61,9.12,52.32,22.44,35.69,2.78,14.71,17.46,14896
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift_reproj+12,false,30.7,1.61,9.12,52.32,32.79,59.73,1.08,8.47,14.84,14896
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,sacre_coeur,varying_focal,4p_ours_scale_shift_reproj-s+12,false,30.7,1.61,9.12,52.32,36.86,61.55,1.59,6.82,16.53,14896
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale+12,true,41.8,1.58,6.63,62.71,70.55,52.16,0.64,2.21,14.12,14868
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_hybrid_reproj+12,false,41.8,1.58,6.63,62.71,27.43,67.99,2.4,8.27,7.6,14868
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,st_peters_square,calibrated,3p_ours_shift_scale_reproj+12,false,41.8,1.58,6.63,62.71,27.43,67.99,2.4,8.27,7.65,14868
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift+12,true,37.57,1.94,6.92,62.81,53.27,51.48,1.25,4.03,29.52,14868
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj+12,false,37.57,1.94,6.92,62.81,25.82,67.77,2.75,8.47,26.3,14868
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,st_peters_square,shared_focal,4p_ours_scale_shift_reproj-s+12,false,37.57,1.94,6.92,62.81,33.61,69.19,2.13,7.82,30.0,14868
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift+12,true,17.31,2.53,17.01,62.74,23.23,49.6,2.43,11.75,18.94,14868
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj+12,false,17.31,2.53,17.01,62.74,16.48,68.97,2.43,16.8,14.13,14868
experiments/phase1_dift_temporal_t30_up2_s768.json,phase1_dift_temporal_t30_up2_s768,2026-03-13T03:03:28,dift,dift_t30_up2_ens8_sp_mnn_mp2000,30,2,768,2000,8,precise,st_peters_square,varying_focal,4p_ours_scale_shift_reproj-s+12,false,17.31,2.53,17.01,62.74,12.23,69.66,2.83,26.57,18.01,14868
